instance=../instances/random-64-64-20_even-1_200agents.txt
agents=200
map_file=random-64-64-20.map
solver=ECBS-1.1
solved=1
soc=10678
makespan=109
comp_time=35284
starts=(24,18),(6,7),(35,51),(26,11),(19,13),(21,44),(0,2),(32,39),(37,19),(51,10),(20,60),(24,62),(29,8),(12,12),(58,29),(8,20),(16,20),(45,41),(49,28),(18,13),(61,51),(17,57),(10,18),(45,36),(26,34),(21,18),(10,62),(33,32),(8,14),(1,62),(31,29),(58,53),(4,55),(1,45),(61,46),(25,53),(24,57),(0,17),(39,22),(29,12),(27,54),(62,11),(63,57),(2,60),(30,46),(58,19),(61,62),(29,14),(49,3),(63,61),(37,18),(11,23),(21,5),(38,23),(15,52),(14,23),(30,24),(45,28),(10,57),(63,28),(0,15),(13,46),(36,7),(19,0),(34,39),(35,56),(26,55),(59,4),(1,0),(31,42),(52,63),(27,49),(10,15),(3,3),(30,32),(26,7),(42,33),(40,63),(45,61),(39,10),(45,14),(40,16),(54,19),(46,58),(47,1),(36,30),(16,53),(62,59),(25,3),(42,14),(57,38),(48,4),(11,34),(17,14),(54,18),(16,26),(40,45),(59,5),(37,10),(40,56),(3,53),(48,31),(13,38),(16,39),(13,23),(15,11),(54,57),(2,5),(62,46),(11,20),(0,52),(12,5),(6,23),(4,11),(40,50),(18,36),(43,9),(23,6),(36,18),(61,16),(4,6),(55,3),(61,2),(48,58),(43,12),(34,23),(60,32),(0,29),(43,38),(54,55),(43,31),(16,12),(38,19),(60,58),(11,41),(28,1),(20,28),(0,6),(61,13),(59,18),(16,23),(62,62),(7,1),(24,2),(1,2),(43,51),(32,46),(46,2),(56,30),(38,45),(42,26),(45,8),(14,59),(59,53),(1,40),(45,29),(54,56),(29,13),(63,62),(31,18),(0,50),(9,8),(54,54),(34,56),(35,0),(50,15),(41,38),(63,45),(21,36),(0,21),(7,56),(22,34),(51,39),(26,4),(30,58),(5,36),(8,26),(6,27),(8,44),(58,47),(58,0),(34,2),(19,21),(46,50),(37,30),(2,18),(40,10),(7,54),(9,10),(37,14),(59,59),(17,18),(35,31),(11,14),(34,19),(43,18),(0,12),(38,32),(3,43),(27,8),
goals=(20,13),(41,61),(33,9),(21,5),(28,33),(62,16),(60,48),(19,32),(27,42),(60,58),(61,39),(28,21),(29,9),(48,56),(43,25),(11,8),(20,63),(2,2),(52,38),(35,56),(12,5),(38,59),(46,46),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(33,3),(49,56),(62,49),(40,12),(9,54),(16,7),(25,52),(29,61),(41,31),(56,9),(33,15),(46,45),(8,63),(7,55),(60,22),(30,13),(6,49),(47,38),(15,25),(6,63),(9,15),(27,44),(13,38),(49,40),(54,34),(61,8),(61,27),(5,19),(41,59),(59,0),(14,10),(52,60),(46,5),(19,51),(15,58),(7,2),(58,45),(28,3),(26,59),(24,51),(13,59),(43,55),(26,48),(34,52),(35,46),(30,8),(53,51),(14,55),(45,6),(8,7),(37,7),(34,28),(5,24),(10,63),(41,17),(42,61),(35,21),(54,44),(28,2),(41,28),(7,61),(21,17),(7,36),(45,59),(42,58),(12,56),(22,31),(8,34),(41,2),(22,35),(28,8),(10,54),(50,33),(35,48),(14,39),(10,17),(9,13),(1,6),(49,58),(10,6),(58,8),(19,43),(9,7),(62,63),(34,24),(29,38),(9,25),(21,63),(23,7),(60,17),(4,56),(27,51),(18,9),(16,61),(58,16),(11,61),(8,26),(61,37),(20,6),(8,5),(31,19),(2,21),(59,11),(36,35),(9,2),(51,3),(26,15),(4,40),(25,13),(58,50),(8,57),(4,8),(28,6),(55,44),(53,61),(7,0),(26,4),(33,11),(54,21),(45,38),(37,43),(35,18),(61,15),(9,24),(23,38),(62,0),(27,19),(6,19),(16,10),(16,14),(13,57),(61,33),(24,39),(0,9),(57,4),(59,58),(62,51),(20,14),(47,1),(55,48),(60,56),(54,4),(26,61),(5,6),(46,27),(56,30),(53,0),(17,52),(57,24),(61,3),(22,7),(14,63),(55,61),(28,24),(33,19),(34,34),(8,28),(26,17),(50,37),(62,50),(46,34),(17,20),(48,35),(1,11),(50,60),(1,61),(35,19),(0,15),(26,23),(33,23),(47,49),
solution=
0:(24,18),(6,7),(35,51),(26,11),(19,13),(21,44),(0,2),(32,39),(37,19),(51,10),(20,60),(24,62),(29,8),(12,12),(58,29),(8,20),(16,20),(45,41),(49,28),(18,13),(61,51),(17,57),(10,18),(45,36),(26,34),(21,18),(10,62),(33,32),(8,14),(1,62),(31,29),(58,53),(4,55),(1,45),(61,46),(25,53),(24,57),(0,17),(39,22),(29,12),(27,54),(62,11),(63,57),(2,60),(30,46),(58,19),(61,62),(29,14),(49,3),(63,61),(37,18),(11,23),(21,5),(38,23),(15,52),(14,23),(30,24),(45,28),(10,57),(63,28),(0,15),(13,46),(36,7),(19,0),(34,39),(35,56),(26,55),(59,4),(1,0),(31,42),(52,63),(27,49),(10,15),(3,3),(30,32),(26,7),(42,33),(40,63),(45,61),(39,10),(45,14),(40,16),(54,19),(46,58),(47,1),(36,30),(16,53),(62,59),(25,3),(42,14),(57,38),(48,4),(11,34),(17,14),(54,18),(16,26),(40,45),(59,5),(37,10),(40,56),(3,53),(48,31),(13,38),(16,39),(13,23),(15,11),(54,57),(2,5),(62,46),(11,20),(0,52),(12,5),(6,23),(4,11),(40,50),(18,36),(43,9),(23,6),(36,18),(61,16),(4,6),(55,3),(61,2),(48,58),(43,12),(34,23),(60,32),(0,29),(43,38),(54,55),(43,31),(16,12),(38,19),(60,58),(11,41),(28,1),(20,28),(0,6),(61,13),(59,18),(16,23),(62,62),(7,1),(24,2),(1,2),(43,51),(32,46),(46,2),(56,30),(38,45),(42,26),(45,8),(14,59),(59,53),(1,40),(45,29),(54,56),(29,13),(63,62),(31,18),(0,50),(9,8),(54,54),(34,56),(35,0),(50,15),(41,38),(63,45),(21,36),(0,21),(7,56),(22,34),(51,39),(26,4),(30,58),(5,36),(8,26),(6,27),(8,44),(58,47),(58,0),(34,2),(19,21),(46,50),(37,30),(2,18),(40,10),(7,54),(9,10),(37,14),(59,59),(17,18),(35,31),(11,14),(34,19),(43,18),(0,12),(38,32),(3,43),(27,8),
1:(24,17),(6,8),(35,50),(26,10),(20,13),(22,44),(0,3),(31,39),(37,20),(52,10),(20,59),(23,62),(29,9),(12,13),(57,29),(8,19),(16,21),(45,40),(49,29),(19,13),(61,50),(16,57),(11,18),(45,35),(26,33),(22,18),(9,62),(33,31),(8,13),(2,62),(32,29),(58,52),(4,54),(1,46),(60,46),(25,52),(24,58),(0,18),(39,21),(29,13),(28,54),(62,12),(63,58),(2,59),(30,45),(57,19),(60,62),(29,15),(49,4),(62,61),(37,19),(11,24),(22,5),(38,24),(15,51),(15,23),(29,24),(45,29),(10,56),(63,27),(0,16),(13,45),(36,8),(19,1),(34,38),(35,57),(26,54),(58,4),(2,0),(31,43),(52,62),(27,48),(10,16),(3,4),(30,31),(26,8),(42,34),(40,62),(44,61),(39,9),(45,15),(40,17),(54,20),(45,58),(46,1),(35,30),(16,52),(62,58),(25,4),(42,15),(57,37),(48,5),(11,35),(18,14),(54,19),(16,27),(39,45),(59,4),(37,11),(40,55),(3,54),(48,32),(13,39),(15,39),(13,22),(15,12),(54,56),(3,5),(61,46),(11,19),(0,51),(12,6),(5,23),(5,11),(40,49),(18,35),(43,10),(23,7),(37,18),(61,17),(5,6),(54,3),(61,3),(48,57),(43,13),(33,23),(60,33),(0,28),(42,38),(54,54),(42,31),(16,11),(38,20),(60,58),(11,40),(28,2),(19,28),(0,7),(61,14),(59,19),(16,22),(61,62),(7,2),(24,3),(1,1),(43,50),(32,45),(46,3),(56,31),(37,45),(42,25),(45,9),(14,58),(59,52),(1,39),(44,29),(54,55),(30,13),(63,61),(31,19),(0,49),(10,8),(54,53),(35,56),(35,1),(50,16),(41,37),(63,44),(21,37),(0,22),(8,56),(22,35),(51,38),(26,5),(30,57),(5,35),(8,27),(6,28),(9,44),(58,46),(58,1),(34,3),(19,22),(46,49),(37,31),(3,18),(39,10),(7,53),(9,11),(37,15),(59,58),(17,19),(34,31),(11,15),(34,20),(42,18),(0,13),(37,32),(3,42),(27,9),
2:(23,17),(6,9),(35,49),(25,10),(20,14),(23,44),(0,4),(31,38),(37,21),(53,10),(21,59),(23,61),(29,9),(12,14),(56,29),(8,18),(15,21),(45,39),(50,29),(20,13),(60,50),(16,58),(12,18),(45,34),(26,32),(22,19),(9,61),(33,30),(8,12),(3,62),(33,29),(58,51),(4,53),(1,47),(60,45),(25,52),(24,59),(1,18),(39,20),(29,14),(29,54),(62,13),(62,58),(2,58),(30,44),(56,19),(60,61),(29,16),(48,4),(62,61),(37,20),(11,25),(23,5),(38,25),(15,50),(16,23),(28,24),(45,30),(10,55),(62,27),(0,17),(14,45),(36,9),(19,2),(33,38),(35,58),(25,54),(58,5),(3,0),(31,44),(51,62),(26,48),(10,17),(3,5),(30,30),(26,9),(41,34),(40,61),(44,60),(38,9),(45,16),(40,18),(54,21),(45,57),(46,2),(35,29),(17,52),(61,58),(25,5),(42,16),(57,36),(47,5),(11,36),(18,13),(54,20),(16,28),(38,45),(58,4),(38,11),(40,54),(4,54),(49,32),(13,40),(14,39),(12,22),(14,12),(54,55),(3,6),(60,46),(11,18),(1,51),(12,7),(5,24),(6,11),(40,48),(18,34),(43,11),(23,7),(38,18),(60,17),(6,6),(53,3),(60,3),(48,56),(43,14),(32,23),(60,34),(1,28),(41,38),(54,53),(41,31),(16,10),(38,21),(59,58),(12,40),(28,3),(19,29),(1,7),(61,15),(59,20),(16,21),(60,62),(7,3),(24,4),(1,0),(42,50),(32,44),(46,4),(56,32),(36,45),(42,24),(45,10),(15,58),(58,52),(1,38),(44,28),(54,54),(30,12),(63,60),(31,20),(1,49),(11,8),(53,53),(35,57),(36,1),(50,17),(41,36),(62,44),(21,38),(0,23),(9,56),(22,36),(51,37),(27,5),(30,56),(5,34),(8,28),(7,28),(9,43),(58,45),(58,2),(34,4),(20,22),(45,49),(37,32),(3,19),(38,10),(7,52),(9,12),(37,16),(58,58),(17,20),(34,30),(11,16),(34,21),(42,19),(0,14),(36,32),(4,42),(27,10),
3:(23,16),(6,10),(35,48),(24,10),(20,15),(24,44),(0,5),(30,38),(36,21),(53,11),(21,58),(23,60),(29,9),(12,15),(55,29),(8,17),(15,22),(45,38),(50,30),(20,14),(60,49),(16,59),(12,19),(44,34),(26,31),(23,19),(9,60),(32,30),(9,12),(3,61),(33,30),(59,51),(4,52),(1,48),(59,45),(25,52),(25,59),(2,18),(39,19),(29,15),(30,54),(62,14),(61,58),(2,57),(30,43),(56,20),(60,60),(29,17),(48,5),(62,61),(37,21),(11,26),(23,5),(38,26),(15,49),(17,23),(27,24),(45,31),(11,55),(61,27),(0,18),(14,44),(36,10),(19,3),(33,37),(35,59),(25,53),(57,5),(3,1),(31,45),(50,62),(26,48),(10,18),(3,6),(31,30),(26,10),(41,34),(40,60),(44,59),(38,8),(44,16),(40,19),(54,22),(45,56),(46,3),(35,28),(18,52),(60,58),(26,5),(42,17),(57,35),(47,5),(11,37),(19,13),(54,21),(16,29),(37,45),(57,4),(38,12),(39,54),(4,55),(50,32),(13,41),(14,39),(12,21),(13,12),(54,54),(4,6),(60,45),(11,17),(2,51),(11,7),(5,25),(7,11),(40,47),(18,33),(43,12),(23,7),(39,18),(60,18),(6,7),(52,3),(60,4),(48,55),(43,15),(31,23),(60,35),(1,27),(41,37),(53,53),(40,31),(17,10),(38,21),(58,58),(12,39),(28,4),(18,29),(2,7),(61,16),(59,21),(16,20),(60,61),(8,3),(24,5),(2,0),(42,49),(32,43),(46,5),(56,33),(36,44),(41,24),(45,11),(16,58),(57,52),(2,38),(44,27),(54,53),(29,12),(62,60),(31,21),(2,49),(11,9),(53,52),(35,58),(37,1),(50,18),(41,35),(62,43),(22,38),(0,24),(9,55),(23,36),(50,37),(27,6),(30,55),(5,33),(8,29),(8,28),(9,42),(58,44),(57,2),(34,5),(21,22),(45,48),(36,32),(3,20),(37,10),(7,51),(9,13),(37,17),(57,58),(18,20),(34,29),(12,16),(34,22),(41,19),(0,15),(36,31),(4,41),(28,10),
4:(23,15),(6,11),(35,47),(23,10),(20,16),(25,44),(0,6),(30,37),(36,22),(53,12),(21,57),(24,60),(29,9),(12,16),(55,28),(8,16),(15,23),(45,37),(51,30),(20,15),(60,48),(17,59),(11,19),(43,34),(27,31),(24,19),(9,59),(31,30),(9,11),(3,60),(33,31),(60,51),(4,51),(1,49),(59,44),(25,52),(26,59),(3,18),(39,18),(30,15),(31,54),(61,14),(60,58),(3,57),(30,42),(56,21),(60,59),(28,17),(47,5),(62,60),(36,21),(11,27),(24,5),(39,26),(15,48),(18,23),(26,24),(45,32),(12,55),(60,27),(1,18),(15,44),(35,10),(19,4),(33,36),(36,59),(24,53),(57,6),(4,1),(31,46),(50,61),(26,48),(11,18),(4,6),(31,29),(26,11),(41,35),(41,60),(44,58),(38,7),(44,17),(39,19),(53,22),(45,55),(46,4),(34,28),(19,52),(59,58),(27,5),(41,17),(56,35),(46,5),(12,37),(20,13),(54,22),(16,30),(36,45),(56,4),(38,13),(39,53),(5,55),(50,33),(13,42),(14,39),(12,20),(12,12),(54,53),(5,6),(59,45),(11,16),(3,51),(10,7),(5,26),(7,12),(40,46),(17,33),(43,13),(23,7),(40,18),(59,18),(6,8),(52,4),(60,5),(48,54),(43,16),(30,23),(61,35),(1,26),(41,36),(53,52),(40,30),(18,10),(37,21),(57,58),(13,39),(28,5),(17,29),(2,8),(61,17),(59,22),(16,19),(60,60),(9,3),(25,5),(3,0),(42,48),(32,42),(46,6),(56,34),(36,43),(41,23),(45,12),(16,57),(56,52),(2,37),(44,26),(53,53),(28,12),(62,59),(31,22),(3,49),(12,9),(52,52),(35,59),(37,2),(50,19),(40,35),(61,43),(22,39),(1,24),(10,55),(23,37),(49,37),(27,7),(30,54),(5,32),(8,30),(9,28),(10,42),(58,43),(56,2),(34,6),(21,21),(44,48),(35,32),(4,20),(36,10),(7,50),(9,14),(37,18),(56,58),(18,21),(33,29),(12,17),(34,23),(40,19),(0,15),(36,30),(4,40),(29,10),
5:(22,15),(7,11),(35,46),(23,9),(20,17),(26,44),(0,7),(30,36),(36,23),(53,13),(21,56),(24,59),(29,9),(12,17),(55,27),(9,16),(15,24),(45,36),(51,31),(20,16),(60,47),(18,59),(11,20),(42,34),(28,31),(24,20),(9,58),(30,30),(9,10),(3,59),(33,32),(60,50),(4,50),(1,50),(59,43),(25,52),(26,60),(4,18),(39,17),(31,15),(31,53),(61,15),(59,58),(4,57),(30,41),(56,22),(60,58),(28,18),(47,5),(62,59),(36,22),(11,28),(25,5),(40,26),(16,48),(19,23),(25,24),(45,33),(13,55),(59,27),(2,18),(16,44),(35,11),(19,5),(33,35),(37,59),(24,52),(56,6),(4,2),(30,46),(50,60),(26,48),(11,19),(5,6),(32,29),(26,12),(40,35),(41,59),(44,57),(37,7),(44,17),(38,19),(53,23),(45,54),(46,5),(34,27),(19,51),(58,58),(27,6),(40,17),(56,34),(46,6),(13,37),(20,14),(53,22),(17,30),(35,45),(55,4),(38,14),(39,52),(6,55),(50,33),(14,42),(14,39),(12,19),(11,12),(53,53),(6,6),(59,44),(12,16),(3,50),(9,7),(6,26),(7,13),(40,45),(17,32),(43,14),(23,7),(41,18),(59,19),(6,9),(51,4),(60,6),(48,53),(43,17),(30,24),(61,36),(2,26),(41,35),(52,52),(39,30),(19,10),(36,21),(56,58),(13,38),(28,6),(16,29),(2,9),(60,17),(59,23),(16,18),(60,59),(10,3),(26,5),(4,0),(42,47),(32,41),(46,7),(55,34),(37,43),(41,22),(45,13),(16,56),(56,53),(3,37),(44,25),(53,52),(27,12),(62,58),(31,23),(4,49),(13,9),(51,52),(36,59),(37,3),(51,19),(39,35),(61,42),(23,39),(2,24),(11,55),(23,38),(48,37),(27,8),(31,54),(5,31),(8,31),(10,28),(10,41),(58,42),(55,2),(34,7),(22,21),(44,47),(35,33),(4,21),(35,10),(7,49),(9,15),(37,19),(55,58),(18,22),(33,28),(13,17),(34,24),(39,19),(0,15),(35,30),(4,39),(29,11),
6:(22,14),(7,12),(35,45),(23,8),(20,18),(27,44),(1,7),(29,36),(36,24),(53,14),(22,56),(24,58),(29,9),(13,17),(55,26),(9,15),(15,25),(45,35),(52,31),(20,17),(60,46),(19,59),(11,21),(42,33),(28,30),(24,21),(9,57),(30,31),(9,9),(3,58),(34,32),(61,50),(4,49),(1,51),(59,42),(25,52),(27,60),(5,18),(39,16),(32,15),(31,52),(61,16),(58,58),(5,57),(30,40),(56,23),(59,58),(28,19),(46,5),(62,58),(36,23),(11,29),(26,5),(41,26),(16,47),(20,23),(25,23),(45,34),(14,55),(58,27),(3,18),(16,43),(35,12),(18,5),(33,34),(37,58),(24,51),(56,7),(4,3),(30,47),(49,60),(26,48),(11,20),(6,6),(33,29),(26,13),(40,36),(41,58),(44,56),(37,7),(43,17),(37,19),(53,24),(45,53),(46,6),(34,26),(19,50),(57,58),(27,7),(40,18),(56,33),(46,7),(13,38),(20,15),(53,23),(18,30),(34,45),(55,3),(38,15),(39,51),(6,54),(50,33),(15,42),(14,39),(12,18),(10,12),(53,52),(6,7),(59,43),(13,16),(3,49),(9,7),(6,27),(8,13),(39,45),(17,31),(43,15),(23,7),(42,18),(59,20),(6,10),(50,4),(60,7),(48,52),(42,17),(29,24),(61,37),(2,25),(40,35),(51,52),(38,30),(20,10),(36,22),(55,58),(14,38),(28,7),(16,30),(2,10),(60,18),(59,24),(16,17),(60,58),(11,3),(27,5),(5,0),(41,47),(33,41),(46,8),(54,34),(37,43),(40,22),(45,14),(16,55),(55,53),(4,37),(44,24),(52,52),(26,12),(61,58),(30,23),(5,49),(13,10),(50,52),(37,59),(38,3),(52,19),(39,34),(61,41),(23,40),(3,24),(12,55),(23,39),(47,37),(28,8),(31,53),(6,31),(9,31),(11,28),(10,40),(58,41),(54,2),(34,8),(23,21),(44,46),(35,34),(4,22),(35,11),(8,49),(10,15),(37,20),(55,57),(18,23),(32,28),(14,17),(34,25),(38,19),(0,15),(35,29),(4,38),(29,12),
