instance=../instances/den312d_even-1_100agents.txt
agents=100
map_file=den312d.map
solver=ECBS-1.1
solved=1
soc=6294
makespan=133
comp_time=11603
starts=(29,54),(34,30),(16,72),(19,42),(42,67),(43,8),(43,57),(44,72),(29,32),(20,10),(15,70),(54,26),(20,77),(38,42),(28,68),(24,63),(58,29),(4,11),(56,74),(55,40),(21,3),(43,36),(52,22),(58,68),(5,63),(23,18),(34,41),(52,55),(49,38),(14,67),(57,12),(35,27),(59,66),(60,11),(27,31),(55,41),(22,23),(59,43),(43,73),(21,54),(60,78),(25,18),(10,19),(55,7),(21,75),(28,45),(33,60),(41,13),(25,63),(19,2),(11,20),(21,56),(12,61),(32,60),(24,39),(61,74),(22,38),(5,4),(55,45),(60,77),(51,5),(42,72),(56,65),(37,39),(8,5),(24,54),(34,29),(10,23),(19,19),(8,56),(32,11),(61,61),(55,69),(10,4),(11,16),(50,67),(12,77),(63,76),(31,51),(42,75),(6,3),(29,67),(54,72),(50,69),(28,11),(58,71),(8,53),(9,15),(42,11),(51,22),(44,73),(3,13),(59,54),(54,51),(28,67),(3,60),(18,74),(4,15),(54,50),(20,37),
goals=(28,8),(12,13),(52,8),(55,56),(36,57),(27,46),(50,59),(62,77),(4,20),(63,75),(20,2),(24,6),(60,42),(49,76),(60,11),(20,70),(53,37),(13,78),(28,25),(23,70),(60,75),(54,44),(56,42),(20,3),(41,10),(53,25),(51,66),(58,10),(27,71),(26,54),(51,28),(29,27),(24,54),(56,38),(24,28),(41,55),(50,76),(43,38),(36,56),(5,3),(27,5),(7,55),(6,78),(5,76),(21,69),(31,43),(17,57),(39,28),(18,35),(43,75),(18,56),(39,30),(59,5),(34,30),(23,41),(50,66),(20,41),(60,78),(36,58),(19,30),(8,76),(10,18),(61,30),(35,40),(48,75),(26,13),(16,21),(43,56),(20,43),(21,9),(23,12),(27,18),(56,7),(64,75),(39,40),(57,29),(49,12),(14,71),(28,39),(40,51),(61,40),(61,41),(50,74),(21,6),(21,54),(5,8),(26,30),(15,78),(48,12),(59,78),(45,37),(51,69),(58,7),(50,37),(21,39),(51,19),(17,67),(12,18),(27,6),(21,12),
solution=
0:(29,54),(34,30),(16,72),(19,42),(42,67),(43,8),(43,57),(44,72),(29,32),(20,10),(15,70),(54,26),(20,77),(38,42),(28,68),(24,63),(58,29),(4,11),(56,74),(55,40),(21,3),(43,36),(52,22),(58,68),(5,63),(23,18),(34,41),(52,55),(49,38),(14,67),(57,12),(35,27),(59,66),(60,11),(27,31),(55,41),(22,23),(59,43),(43,73),(21,54),(60,78),(25,18),(10,19),(55,7),(21,75),(28,45),(33,60),(41,13),(25,63),(19,2),(11,20),(21,56),(12,61),(32,60),(24,39),(61,74),(22,38),(5,4),(55,45),(60,77),(51,5),(42,72),(56,65),(37,39),(8,5),(24,54),(34,29),(10,23),(19,19),(8,56),(32,11),(61,61),(55,69),(10,4),(11,16),(50,67),(12,77),(63,76),(31,51),(42,75),(6,3),(29,67),(54,72),(50,69),(28,11),(58,71),(8,53),(9,15),(42,11),(51,22),(44,73),(3,13),(59,54),(54,51),(28,67),(3,60),(18,74),(4,15),(54,50),(20,37),
1:(29,53),(34,29),(16,71),(20,42),(41,67),(43,9),(43,56),(44,73),(29,31),(20,11),(15,69),(54,27),(20,76),(37,42),(28,67),(24,64),(57,29),(4,12),(56,73),(54,40),(21,4),(43,37),(52,23),(58,67),(5,62),(23,19),(34,42),(52,54),(49,39),(14,66),(57,13),(34,27),(59,67),(60,12),(27,30),(55,42),(22,24),(59,42),(43,72),(22,54),(60,77),(25,19),(10,20),(55,8),(21,74),(28,44),(33,59),(40,13),(25,62),(19,3),(11,21),(21,55),(13,61),(32,59),(24,40),(61,73),(22,39),(5,5),(54,45),(60,76),(51,6),(42,71),(56,66),(37,40),(8,6),(24,53),(34,28),(10,22),(19,20),(8,55),(32,12),(61,60),(55,68),(10,5),(11,17),(49,67),(12,76),(63,75),(30,51),(42,74),(6,4),(29,66),(54,73),(50,68),(28,12),(58,70),(9,53),(9,16),(42,12),(51,23),(43,73),(3,14),(59,53),(54,50),(28,66),(3,59),(18,73),(5,15),(53,50),(20,36),
2:(29,52),(34,28),(16,70),(21,42),(40,67),(43,10),(43,55),(44,74),(29,30),(20,12),(15,68),(53,27),(20,75),(37,43),(27,67),(24,65),(56,29),(4,13),(56,72),(53,40),(21,5),(43,38),(52,24),(57,67),(6,62),(23,20),(34,43),(52,53),(49,40),(14,65),(56,13),(33,27),(58,67),(60,13),(27,29),(54,42),(22,25),(59,41),(43,71),(22,53),(60,76),(25,20),(10,21),(55,9),(21,73),(28,43),(33,58),(39,13),(25,61),(19,4),(12,21),(21,54),(14,61),(32,58),(24,41),(61,72),(22,40),(5,6),(53,45),(60,75),(51,7),(42,70),(56,67),(36,40),(8,7),(24,52),(33,28),(11,22),(19,21),(8,54),(31,12),(60,60),(55,67),(10,6),(11,18),(48,67),(13,76),(62,75),(30,50),(42,73),(6,5),(28,66),(54,74),(50,67),(28,13),(58,69),(9,54),(9,17),(43,12),(51,24),(43,72),(4,14),(58,53),(53,50),(27,66),(3,58),(18,72),(6,15),(53,49),(20,35),
3:(29,51),(33,28),(16,69),(22,42),(39,67),(43,11),(43,54),(44,75),(29,29),(20,13),(15,67),(52,27),(20,74),(37,44),(27,67),(24,66),(55,29),(4,14),(56,71),(52,40),(21,6),(43,39),(52,25),(56,67),(7,62),(23,21),(34,44),(52,52),(49,41),(14,64),(55,13),(32,27),(57,67),(59,13),(27,28),(53,42),(22,26),(59,40),(43,70),(23,53),(60,75),(25,21),(11,21),(55,10),(21,72),(29,43),(33,57),(38,13),(25,60),(19,5),(13,21),(22,54),(14,62),(32,57),(23,41),(61,71),(22,41),(5,7),(52,45),(60,74),(51,8),(42,69),(55,67),(35,40),(8,8),(24,51),(32,28),(12,22),(19,22),(9,54),(30,12),(59,60),(54,67),(10,7),(11,19),(47,67),(14,76),(62,74),(29,50),(42,72),(6,6),(27,66),(53,74),(49,67),(28,14),(58,68),(10,54),(9,18),(44,12),(51,25),(43,71),(4,15),(57,53),(53,49),(27,65),(3,57),(18,71),(7,15),(53,48),(20,34),
4:(29,50),(32,28),(16,68),(23,42),(38,67),(43,12),(43,53),(44,76),(29,28),(20,14),(15,66),(51,27),(20,73),(36,44),(27,66),(24,67),(54,29),(4,15),(56,70),(51,40),(21,7),(43,40),(52,26),(55,67),(8,62),(23,22),(33,44),(52,51),(49,42),(14,63),(54,13),(31,27),(56,67),(58,13),(26,28),(52,42),(22,27),(59,39),(43,69),(24,53),(60,74),(25,22),(12,21),(55,11),(21,71),(30,43),(32,57),(37,13),(25,59),(19,6),(14,21),(22,53),(15,62),(32,56),(23,41),(61,70),(21,41),(5,8),(51,45),(60,73),(51,9),(42,68),(54,67),(35,40),(8,9),(25,51),(31,28),(12,22),(19,23),(10,54),(29,12),(59,59),(53,67),(10,8),(11,20),(46,67),(14,75),(62,73),(29,49),(42,71),(6,7),(27,65),(52,74),(48,67),(27,14),(58,67),(11,54),(9,19),(45,12),(51,26),(43,70),(4,16),(57,52),(53,48),(27,64),(3,56),(18,70),(8,15),(53,47),(20,33),
5:(29,49),(31,28),(16,67),(24,42),(37,67),(43,13),(42,53),(45,76),(29,27),(20,15),(15,65),(50,27),(20,72),(35,44),(27,65),(24,68),(53,29),(4,16),(56,69),(50,40),(21,8),(43,41),(52,27),(54,67),(8,61),(23,23),(32,44),(52,50),(48,42),(14,62),(53,13),(30,27),(55,67),(57,13),(25,28),(51,42),(22,28),(59,38),(43,68),(24,52),(60,73),(25,23),(13,21),(55,12),(21,70),(31,43),(31,57),(36,13),(25,58),(19,7),(15,21),(23,53),(16,62),(32,55),(23,41),(61,69),(20,41),(5,9),(50,45),(60,72),(51,10),(42,67),(53,67),(35,40),(8,10),(26,51),(30,28),(12,21),(19,24),(11,54),(28,12),(59,58),(52,67),(10,9),(11,21),(45,67),(14,74),(62,72),(29,48),(42,70),(6,8),(27,64),(51,74),(47,67),(27,15),(57,67),(12,54),(9,20),(46,12),(51,27),(43,69),(4,17),(56,52),(53,47),(27,63),(3,55),(18,69),(9,15),(53,46),(20,32),
6:(29,48),(30,28),(16,66),(25,42),(36,67),(42,13),(41,53),(46,76),(29,26),(20,16),(15,64),(49,27),(20,71),(34,44),(27,64),(24,69),(52,29),(4,17),(56,68),(49,40),(21,9),(44,41),(52,28),(53,67),(9,61),(23,24),(31,44),(52,49),(47,42),(15,62),(52,13),(29,27),(54,67),(56,13),(24,28),(50,42),(22,29),(58,38),(43,67),(24,51),(60,72),(25,24),(14,21),(55,13),(21,69),(31,43),(30,57),(35,13),(25,57),(19,8),(16,21),(24,53),(17,62),(32,54),(23,41),(60,69),(20,41),(5,10),(49,45),(60,71),(51,11),(41,67),(52,67),(35,40),(8,11),(26,50),(29,28),(13,21),(19,25),(12,54),(27,12),(58,58),(51,67),(10,10),(12,21),(44,67),(14,73),(62,71),(29,47),(42,69),(6,9),(27,63),(50,74),(46,67),(27,16),(56,67),(13,54),(9,21),(47,12),(51,28),(43,68),(4,18),(56,51),(53,46),(27,62),(3,54),(18,68),(9,16),(53,45),(20,31),
